;Title;Keywords;url
0;F1: Hamilton wins in Qatar, closes down on leader Verstappen;start,closes,verstappen,took,leader,wins,position,alpine,qatar,hamilton,grid,second,mercedes,driver,f1;https://www.thestatesman.com/sports/f1-hamilton-wins-qatar-closes-leader-verstappen-1503026138.html
0;Lukaku, Kovacic out of Chelsea’s trip to Leicester;trip,premier,romelu,lukaku,leicester,team,squad,kovacic,league,game,training,tuchel,mateo,chelseas;https://www.thestatesman.com/sports/lukaku-kovacic-chelseas-trip-leicester-1503025813.html
0;Structure of the team has improved a lot: Jr hockey captain Vivek Sagar Prasad;improved,tournament,hockey,academy,young,lot,cup,team,sagar,players,captain,vivek,india,jr,world,junior,prasad,structure;https://www.thestatesman.com/sports/structure-team-improved-lot-jr-hockey-captain-vivek-sagar-prasad-1503025806.html
0;Can double masking for long cause breathing problems?;double,distancing,masking,cause,wearing,problems,countries,vaccination,mask,masks,breathing,surgical,worn,cent,long;https://www.thestatesman.com/lifestyle/health/can-double-masking-long-cause-breathing-problems-1503026578.html
0;Anaemia among kids, women major concern nationwide: Survey;survey,kids,nationwide,anaemia,concern,increase,major,women,allindia,indicators,health,statesuts,level,phaseii,cent;https://www.thestatesman.com/lifestyle/health/anaemia-among-kids-women-major-concern-nationwide-survey-1503026569.html
0;Pankaj Dubey hopes to adapt his book ‘One String Attached’ into a film;string,book,vacuum,dubey,attached,love,unrequited,tribute,film,hopes,transform,great,pankaj,adapt;https://www.thestatesman.com/lifestyle/variety/pankaj-dubey-hopes-adapt-book-one-string-attached-film-1503026420.html
0;Study says higher coffee intake prevents development of Alzheimer’s disease;prevents,intake,coffee,cup,cognitive,disease,development,day,research,higher,study,brain,gardener,alzheimers;https://www.thestatesman.com/lifestyle/health/study-says-higher-coffee-intake-prevents-development-alzheimers-disease-1503026385.html
0;‘Idly on stick’ post by Anand Mahindra ignites debate;sambhar,mahindra,post,responses,chutney,stated,idli,sticks,anand,waste,stick,debate,innovation,ignites,idly;https://www.thestatesman.com/lifestyle/food/idly-stick-post-anand-mahindra-ignites-debate-1503026219.html
0;Study: Exercise increases body’s own ‘cannabis’ which reduces chronic inflammation;inflammation,levels,exercise,gut,microbes,reduces,increases,bodys,called,intervention,cannabis,chronic,substances,antiinflammatory,arthritis,study;https://www.thestatesman.com/lifestyle/health/study-exercise-increases-bodys-cannabis-reduces-chronic-inflammation-1503026177.html
0;Adopting plant based diet relieves migraine symptoms: Study;adopting,report,green,migraines,vegetables,life,relieves,months,headaches,symptoms,plant,diet,study,based,man,migraine;https://www.thestatesman.com/lifestyle/health/adopting-plant-based-diet-relieves-migraine-symptoms-study-1503026146.html
0;Manushi Chhillar roped in for Unicef’s nationwide youth campaign;ideas,unicefs,nationwide,young,miss,skills,youth,opportunities,need,chhillar,engaging,campaign,world,urgent,manushi,roped;https://www.thestatesman.com/lifestyle/variety/manushi-chhillar-roped-unicefs-nationwide-youth-campaign-1503025755.html
0;Khadi in bridal wear fashion show says its all;khadi,silk,board,western,lehengas,clothes,wear,highlight,bridal,fabric,fashion,gramodyog;https://www.thestatesman.com/lifestyle/fashion/khadi-bridal-wear-fashion-show-says-1503025731.html
0;Some people still working from beds, closets, couches in pandemic;experience,working,couches,report,pandemic,space,workspace,remotely,professional,beds,video,closets,work;https://www.thestatesman.com/lifestyle/health/people-still-working-beds-closets-couches-pandemic-2-1503025726.html
0;Gurupurab 2021: A sneak-peek into a Sikh family’s kitchen;kitchen,nanak,rice,gurupurab,sneakpeek,served,wheat,guru,sikh,sahib,dal,familys,2021,roti,langar,prepared;https://www.thestatesman.com/lifestyle/food/gurupurab-2021-sneak-peek-sikh-familys-kitchen-1503025700.html
0;Study finds kids and adults make inferences differently;inferences,differently,kids,finds,child,memories,adults,children,different,study,memory,strategies,preston,learning;https://www.thestatesman.com/lifestyle/health/study-finds-kids-adults-make-inferences-differently-1503025323.html
0;Govt. willing to discuss every issue in Parliament: PM;willing,country,govt,spirit,freedom,discuss,session,crore,issue,parliament,media,positive,noted,resolution;https://www.thestatesman.com/india/govt-willing-discuss-every-issue-parliament-pm-1503027379.html
0;12 Rajya Sabha MPs suspended for rest of Winter Session over ‘indiscipline’ during Monsson Session;rajya,indiscipline,suspension,rest,winter,mps,monsson,session,house,members,day,12,suspended,sabha;https://www.thestatesman.com/india/12-rajya-sabha-mps-suspended-rest-winter-session-indiscipline-monsson-session-1503027368.html
0;Never witnessed bill passage without Opposition being allowed to speak: Jaya Bachchan;laws,passage,rajya,allowed,repeal,bachchan,opposition,bill,mp,point,parliament,jaya,passed,witnessed,sabha,speak;https://www.thestatesman.com/india/never-witnessed-bill-passage-without-opposition-allowed-speak-jaya-bachchan-1503027360.html
0;Improvement in Delhi’s AQI in 2020, compared to 2019: Centre informs LS;centre,index,ls,delhis,2020,winter,2019,air,pm10,improvement,quality,delhi,pm25,compared,aqi,informs,pollution,ministry,cent;https://www.thestatesman.com/india/improvement-delhis-aqi-2020-compared-2019-centre-informs-ls-1503027354.html
0;Farm Laws Repeal Bill passed in Rajya Sabha too;laws,rajya,repeal,sloganeering,voice,bill,opposition,lok,farm,farmers,2020,sabha,passed;https://www.thestatesman.com/india/farm-laws-repeal-bill-passed-rajya-sabha-1503027348.html
0;AIR open studios for voicing representing Young India;voices,country,young,educational,institutions,studios,voicing,youth,airnxt,air,radio,india,open,youthcentric,representing;https://www.thestatesman.com/india/air-open-studios-for-voicing-representing-young-india-1503027321.html
0;Security tightened in Delhi as winter session of Parliament begins;laws,delhi,tightened,usd,flag,winter,security,begins,announced,session,farm,day,parliament;https://www.thestatesman.com/india/security-tightened-delhi-winter-session-parliament-begins-1503027319.html
0;UP’s first tribal museum to be ready in 2022;village,tribal,construction,uttar,2022,work,museum,highlight,culture,tharu,ready,tribe,ups,state;https://www.thestatesman.com/uttar-pradesh/ups-first-tribal-museum-ready-2022-1503017542.html
0;How to be a tourist in India;experience,travel,tourist,wellness,rides,visit,travelers,markets,stay,india,varkala,cent;https://www.thestatesman.com/travel/how-to-be-a-tourist-in-india-1503012399.html
0;PM Modi on World Tourism Day: Hospital and Hospitality should go hand in hand;hospital,hospitality,hand,indian,healthcare,medical,vaccinated,world,health,modi,day,having,doctors,india,tourism;https://www.thestatesman.com/india/pm-modi-world-tourism-day-hospital-hospitality-go-hand-hand-1503012354.html
0;Hosted travel is key across generations and demographic groups;communities,travel,flexible,generations,demographic,groups,hosted,airbnb,travelers,india,stay,key,destinations,unique,hosts;https://www.thestatesman.com/travel/hosted-travel-key-across-generations-demographic-groups-1503011821.html
0;5 stunning Indian destinations for remote work;wildlife,working,destination,indian,remote,hill,options,station,stay,stunning,varkala,destinations,work;https://www.thestatesman.com/lifestyle/5-stunning-indian-destinations-remote-work-1503003768.html
0;Soaring to new heights, Dubai’s tallest buildings;soaring,heights,tower,views,hotel,dubai,tallest,world,trade,worlds,buildings,metres,dubais,designed;https://www.thestatesman.com/travel/soaring-new-heights-dubais-tallest-buildings-1503003730.html
0;IHG Hotels & Resorts expands footprint in Nepal with Holiday Inn express and suites;express,ihg,hotel,brand,expands,hotels,inn,resorts,footprint,travellers,kathmandu,nepal,holiday,suites;https://www.thestatesman.com/travel/ihg-hotels-resorts-expands-footprint-nepal-holiday-inn-express-suites-1503001610.html
0;In Ladakh, Airbnb & SEWA hosts will offer a unique and immersive experience;experience,help,sewa,immersive,women,partnership,airbnb,india,offer,ladakh,community,unique,hosts,tourism;https://www.thestatesman.com/features/ladakh-airbnb-sewa-hosts-will-offer-unique-immersive-experience-1503000761.html
0;Sri Lanka opens its borders to Indian tourists;ceylon,travel,resplendent,lanka,safari,indian,opens,sri,safety,tea,resorts,sea,tourists,borders;https://www.thestatesman.com/lifestyle/sri-lanka-opens-borders-indian-tourists-1502998633.html
0;Madikeri hills witness Neelakurinji bloom after 12 years;varieties,witness,bloom,neelakurinji,love,madikeri,natures,12,flowers,witnessing,hills,witnessed,flower,region;https://www.thestatesman.com/india/madikeri-hills-witness-neelakurinji-bloom-12-years-1502996872.html
0;Delhi & Mumbai: Top searched domestic destinations;delhi,travel,indian,travellers,ease,mumbai,forward,international,searched,restrictions,destinations,looking,domestic;https://www.thestatesman.com/travel/delhi-mumbai-top-searched-domestic-destinations-1502992972.html
0;Survey reveals domestic and international travel preferences of Indian travellers;survey,travel,preferences,indian,travellers,accommodation,reveals,international,searched,bookingcom,2021,destinations,looking,domestic;https://www.thestatesman.com/lifestyle/survey-reveals-domestic-international-travel-preferences-indian-travellers-1502991924.html
0;Planning to send your child abroad to study, here’s the checklist;send,checklist,education,right,kids,planning,child,abroad,process,trust,university,heres,study,ready,work;https://www.thestatesman.com/education/planning-send-child-abroad-study-heres-checklist-1503021867.html
0;A paradigm shift in online education segment;segment,paradigm,education,students,allow,online,classrooms,content,learning,teachers,access,learners,shift;https://www.thestatesman.com/education/paradigm-shift-online-education-segment-1503021776.html
0;Ashoka University conference puts spotlight on increasing opportunities in higher education for students with dyslexia;dyslexia,spotlight,conference,students,education,institutions,increasing,need,puts,university,india,higher,support,opportunities,learning;https://www.thestatesman.com/education/ashoka-university-conference-puts-spotlight-increasing-opportunities-higher-education-students-dyslexia-1503021720.html
0;Role of teachers in the life of students preparing for competitive exams;student,students,exams,preparing,understand,appearing,life,approach,competition,role,competitive,teachers,teacher,help;https://www.thestatesman.com/education/role-of-teachers-in-the-life-of-students-preparing-for-competitive-exams-1503020966.html
0;IIT Bombay social body Abhyuday organises Action Plan Competition to promote Social Entrepreneurship among Indian youth;promote,indian,youth,entrepreneurship,social,competition,teams,abhyuday,iit,organises,bombay,action,opportunities,plan,long;https://www.thestatesman.com/education/iit-bombay-social-body-abhyuday-organises-action-plan-competition-promote-social-entrepreneurship-among-indian-youth-1503020726.html
0;Delhi University to come up with special cut-off list;delhi,admissions,seats,admission,college,colleges,university,come,courses,science,cutoff,candidates,special,list;https://www.thestatesman.com/education/delhi-university-to-come-up-with-special-cut-off-list-1503019893.html
0;World University of Design presents CULT 2021: India’s only Virtual Inter- College Annual Design & Cultural Festival;cult,students,presents,young,festival,cultural,indias,virtual,competition,world,university,art,design,2021,inter;https://www.thestatesman.com/education/world-university-design-presents-cult-2021-indias-virtual-inter-college-annual-design-cultural-festival-1503019286.html
0;LSAC to administer LSAT—India™ 2022 in January and May 2022 for law school aspirants;law,aspirants,students,test,lsatindia,online,administer,2022,lsac,register,india,school;https://www.thestatesman.com/education/lsac-administer-lsat-india-2022-january-may-2022-law-school-aspirants-1503018845.html
0;Super-100 Programme: 26 Haryana govt school students clear JEE advanced;haryana,jee,super100,students,govt,advanced,state,spokesperson,examination,test,26,programme,special,category,school,clear;https://www.thestatesman.com/cities/chandigarh/super-100-programme-26-haryana-govt-school-students-clear-jee-advanced-1503018564.html
0;Schools to reopen for 8, 11 standard students from Oct 21 as COVID infection declines in Odisha;class,standard,teaching,students,covid,21,state,trend,reopen,oct,taken,strict,declines,schools,classes,infection,trajectory,odisha;https://www.thestatesman.com/cities/schools-reopen-8-11-standard-students-oct-21-covid-infection-declines-odisha-1503018118.html
0;World Student’s Day: How a dual-teacher model can redefine online education;teaching,students,education,educational,twoteacher,online,system,dualteacher,model,world,redefine,day,teachers,teacher,help,learning;https://www.thestatesman.com/education/world-students-day-how-a-dual-teacher-model-can-redefine-online-education-1503018090.html
0;Maths, history, science now compulsory in UP madrasas;decided,ncert,students,education,board,taught,compulsory,madrasa,syllabus,maths,madrasas,subjects,history,science,committee;https://www.thestatesman.com/education/maths-history-science-now-compulsory-madrasas-1503017534.html
0;Wellington college international partners with Unison group to open schools in India;uk,wci,partners,pune,leading,college,international,schools,unison,school,india,group,open,wellington;https://www.thestatesman.com/education/wellington-college-international-partners-unison-group-open-schools-india-1503016995.html
0;Odisha civil service topper who failed in clerk recruitment exam;service,examination,failed,recruitment,civil,job,list,exam,feat,tech,panda,success,clerk,topper,elder,odisha,private;https://www.thestatesman.com/cities/odisha-civil-service-topper-failed-clerk-recruitment-exam-1503016756.html
0;Old pattern of NEET exam this year, Centre tells SC;centre,changes,told,court,students,neet,supreme,scheme,exam,old,sc,ss,tells,2021,pattern;https://www.thestatesman.com/education/old-pattern-neet-exam-year-centre-tells-sc-1503015510.html
0;Odisha professor gets environmental excellence award;presented,2021,agricultural,institute,gets,environmental,professor,esda,sciences,environment,award,excellence,prof,behera,odisha;https://www.thestatesman.com/education/odisha-professor-gets-environmental-excellence-award-1503015188.html
0;Delhi Police bust racket involved in printing pirated NCERT books;ncert,delhi,involved,books,allegedly,printing,unit,racket,bust,sellers,supplied,pirated;https://www.thestatesman.com/education/delhi-police-bust-racket-involved-printing-pirated-ncert-books-1503015145.html
0;HP bypolls: 57 per cent voting recorded for Mandi LS seat, 3 assembly segments;seat,bypolls,mandi,ls,assembly,hp,voting,lok,polling,segments,recorded,district,sabha,cent,jubbal;https://www.thestatesman.com/cities/hp-bypolls-57-per-cent-voting-recorded-mandi-ls-seat-3-assembly-segments-1503022021.html
0;Two Army personnel killed in explosion;routine,personnel,killed,occurred,patrolling,succumbed,explosion,army,shifted,reaching,sector,rajouri;https://www.thestatesman.com/india/two-army-personnel-killed-explosion-1503022024.html
0;Mehbooba seeks PM Modi’s intervention for release of Kashmiri students arrested for celebrating Pakistan’s win over India;release,kashmiri,jk,modis,students,young,sense,told,youth,mehbooba,especially,india,wrote,visit,intervention,win,seeks,state,pakistans;https://www.thestatesman.com/india/mehbooba-seeks-pm-modis-intervention-release-kashmiri-students-arrested-celebrating-pakistans-win-india-1503022012.html
0;Alliance Air flights connecting city, Patna, Lucknow from 1 Nov;patna,connecting,alliance,connect,flights,kolkata,rs,depart,air,arrive,city,highlighted,lucknow,nov,flight,connectivity;https://www.thestatesman.com/bengal/alliance-air-flights-connecting-city-patna-lucknow-from-1-nov-1503021949.html
0;Nikki and Zeel are National Tennis champions;good,played,big,tennis,national,nikki,champions,set,second,final,zeel;https://www.thestatesman.com/sports/nikki-and-zeel-are-national-tennis-champions-1503022018.html
0;Trinamul panel to prepare for Siliguri civic polls;party,prepare,panel,siliguri,mr,trinamul,sevenmember,held,ghosh,civic,tomorrow,district,polls,state,committee;https://www.thestatesman.com/bengal/trinamul-panel-to-prepare-for-siliguri-civic-polls-1503021967.html
0;65 children among 374 infected with Covid-19 in last 24 hours;cases,district,infected,total,districts,65,covid19,374,active,states,samples,children,rate,number,24,hours;https://www.thestatesman.com/cities/bhubaneshwar/65-children-among-374-infected-covid-19-last-24-hours-1503021913.html
0;HP Guv evinces keen interest in proposed ethno-botanical garden project;interest,proposed,wetlands,governor,keen,garden,officers,natural,evinces,ethnobotanical,hp,una,various,district,bird,project,guv,watchers;https://www.thestatesman.com/cities/shimla/hp-guv-evinces-keen-interest-proposed-ethno-botanical-garden-project-1503027382.html
0;CEO Delhi urged all citizens to reap the benefits of the Special Summary Revision;ssr,delhi,names,reap,citizens,voters,voter,polling,revision,ceo,stations,benefits,urged,singh,summary,special;https://www.thestatesman.com/cities/delhi/ceo-delhi-urged-citizens-reap-benefits-special-summary-revision-1503027375.html
0;HP bypolls result won’t have any impact on 2022 assembly polls: Jai Ram;bypolls,dharampur,assembly,ram,wont,result,results,congress,developmental,jai,leadership,impact,polls,area,pandemic,hp,2022,leaders,vidhan,state;https://www.thestatesman.com/cities/shimla/hp-bypolls-result-wont-impact-2022-assembly-polls-jai-ram-1503027371.html
0;Another tiger dies in MP, toll mounts to 40;madhya,tiger,mounts,dies,state,reported,tigress,toll,mp,forest,reserve,40,dead,pradesh,official;https://www.thestatesman.com/cities/another-tiger-dies-mp-toll-mounts-40-1503027362.html
0;Sisodia again asks Punjab govt for details of edu infrastructure;details,delhi,govt,edu,education,asks,sisodia,infrastructure,children,punjab,schools,training,minister,list;https://www.thestatesman.com/cities/delhi/sisodia-asks-punjab-govt-details-edu-infrastructure-1503027346.html
0;42 students at Telangana residential school test positive for Covid;students,residential,covid,42,test,tested,telangana,tests,staff,district,members,positive,authorities,school;https://www.thestatesman.com/cities/42-students-telangana-residential-school-test-positive-covid-1503027339.html
0;K’taka doctors on indefinite protest for Covid risk allowance;indefinite,covid,protest,rs,allowance,ktaka,risk,release,karnataka,doctors,resident,association;https://www.thestatesman.com/cities/ktaka-doctors-indefinite-protest-covid-risk-allowance-1503027329.html
0;Shimla Int’l Film Festival concludes, CM vows to promote film industry in HP;shimla,promote,state,cm,festival,shoot,intl,concludes,filmmakers,hp,international,films,film,himachal,vows,based,industry;https://www.thestatesman.com/cities/shimla/shimla-intl-film-festival-concludes-cm-vows-promote-film-industry-hp-1503027313.html
0;Centre paying special attention towards Odisha’s ongoing rail projects: Aswwini Vaishnaw;centre,odishas,ongoing,sundargarh,paying,aswwini,sunakhani,railways,railway,special,vaishnaw,projects,attention,kms,talcher,project,rail;https://www.thestatesman.com/cities/bhubaneshwar/centre-paying-special-attention-towards-odishas-ongoing-rail-projects-aswwini-vaishnaw-1503027309.html
0;NGT imposes Rs 2 crore fine on JSPL for diverting natural course of water body;jspl,diverting,tribunal,natural,course,rs,nandira,parang,nalla,crore,ngt,imposes,river,plant,water,fine,state,diversion;https://www.thestatesman.com/cities/bhubaneshwar/ngt-imposes-rs-2-crore-fine-jspl-diverting-natural-course-water-body-1503027307.html
0;‘Vax’ is Oxford English Dictionary’s 2021 word of the year;words,pandemic,oxford,vax,reported,dictionarys,vaccination,usage,english,2021,word,related;https://www.thestatesman.com/features/vax-oxford-english-dictionarys-2021-word-year-1503024960.html
0;Alpha Covid variant detected in dogs, cats with severe myocarditis;pets,affected,dogs,variant,covid,animals,infected,sarscov2,covid19,alpha,myocarditis,cats,detected,severe;https://www.thestatesman.com/features/alpha-covid-variant-detected-dogs-cats-severe-myocarditis-1503024928.html
0;Children’s Day special: Renew resolve to improve access to quality education;resolve,quality,organizations,improve,education,students,indian,society,renew,children,day,programs,access,childrens,special,learning;https://www.thestatesman.com/features/childrens-day-special-renew-resolve-improve-access-quality-education-1503024405.html
0;No sandal on foot, but Padma Shree in hand;hajabba,awards,hand,shree,sandal,foot,work,person,padma,award,harekala,village,ji,school;https://www.thestatesman.com/features/no-sandal-on-foot-but-padma-shree-in-hand-1503024175.html
0;Mahindra University School of Law organizes lecture on ‘The Status of Child Rights in India’;mahindra,law,rights,status,organizes,act,child,protection,lecture,approach,dr,university,india,legal,school;https://www.thestatesman.com/features/mahindra-university-school-of-law-organizes-lecture-on-the-status-of-child-rights-in-india-1503023564.html
0;Skills vs College Degrees: Key element reinventing the future of work;degrees,students,skills,future,learning,vs,element,college,world,colleges,jobs,key,modern,work,reinventing;https://www.thestatesman.com/features/skills-vs-college-degrees-key-element-reinventing-the-future-of-work-1503021796.html
0;Why Diwali is considered best time for investment in home;customers,offers,developers,investment,real,estate,festive,dream,diwali,best,invest,considered,sector;https://www.thestatesman.com/features/diwali-considered-best-time-investment-home-1503021086.html
0;IRCTC to operate series departure of Shri Ramayana Yatra trains for pilgrims;yatra,pilgrims,tourist,ramayana,package,departure,irctc,series,train,operate,shri,trains,tour,tourism;https://www.thestatesman.com/features/irctc-operate-series-departure-shri-ramayana-yatra-trains-pilgrims-1503020944.html
0;Clouds engulf half of China’s sky;party,xi,engulf,political,pengs,ccp,peng,sky,half,chinas,communist,china,public,clouds,chinese;https://www.thestatesman.com/opinion/clouds-engulf-half-chinas-sky-1503027169.html
0;Govt. deserves praise for farm laws’ repeal;laws,govt,commitment,course,farming,repeal,water,farm,struggle,farmers,praise,democracy,movement,democratic,deserves;https://www.thestatesman.com/opinion/govt-deserves-praise-farm-laws-repeal-1503027161.html
0;Multi-pronged approach to gender violence;sisters,gender,young,minds,society,women,approach,children,day,violence,multipronged,mirabel,girls;https://www.thestatesman.com/opinion/multi-pronged-approach-gender-violence-1503026833.html
0;Zendaya-starrer ‘Euphoria’ season two unveils first trailer, release date;date,euphoria,season,younger,unveils,trailer,series,serves,zendayastarrer,second,schafer,reid,rue,release,zendaya;https://www.thestatesman.com/entertainment/hollywood/zendaya-starrer-euphoria-season-two-unveils-first-trailer-release-date-1503026632.html
0;15 films lined up for International Competition at 52nd IFFI in Goa;dir,certificate,festival,52nd,lined,competition,international,films,15,film,peacock,cash,best,prize,india,iffi,goa;https://www.thestatesman.com/entertainment/hollywood/15-films-lined-international-competition-52nd-iffi-goa-1503026455.html
0;Shahid Kapoor’s ‘Jersey’ poster smashes it out of the park!;audience,seen,shahid,jersey,trailer,kapoor,smashes,poster,kapoors,film,release,park,gill;https://www.thestatesman.com/entertainment/bollywood/shahid-kapoors-jersey-poster-smashes-park-1503026450.html
0;‘Bigg Boss 15’: Jay, Vishal in ugly spat, Abhijit wants to be Prime Minister!;asked,wants,vishal,vishals,virtuallythe,prime,bigg,verbal,spat,ugly,jay,wild,abhijit,minister,boss;https://www.thestatesman.com/entertainment/television/bigg-boss-15-jay-vishal-ugly-spat-abhijit-wants-prime-minister-1503026446.html
0;Proud dad Big B gushes over Abhishek’s ‘Bob Biswas’ trailer;youll,proud,son,wordplay,big,zee5,usthis,trailer,b,gushes,bob,dad,abhisheks,film,biswas;https://www.thestatesman.com/entertainment/bollywood/proud-dad-big-b-gushes-abhisheks-bob-biswas-trailer-1503026443.html
0;Salman Khan, Abhishek Bachchan to appear as special guests on ‘Sa Re Ga Ma Pa’;guests,screen,films,yes,abhishek,going,appear,ma,special,tvwith,khan,vishal,bachchan,ga,tv,truth,zee,salman,pa,upcoming;https://www.thestatesman.com/entertainment/television/salman-khan-abhishek-bachchan-appear-special-guests-sa-re-ga-ma-pa-1503026414.html
0;Akash Choudhary: Ever since I was a kid, my dream was to be famous;wanted,akash,getting,acting,loved,dream,couple,famous,bhagya,actor,kid,choudhary,really,lakshmi;https://www.thestatesman.com/entertainment/television/akash-choudhary-ever-since-kid-dream-famous-1503026116.html
0;Director Mandhira Moorthy’s film with Sasikumar titled ‘Ayodhi’;yashpal,sasikumar,connect,ayodhi,theme,madurai,moorthys,director,titled,r,film,mandhira;https://www.thestatesman.com/entertainment/tamil_cinema/director-mandhira-moorthys-film-sasikumar-titled-ayodhi-1503026112.html
0;I enjoy playing grey and negative roles: Arpana Agarwal;typecast,enjoys,negative,playing,getting,enjoy,grey,arpana,agarwal,roles,character,mind,manthara,vrinda,actress;https://www.thestatesman.com/entertainment/television/enjoy-playing-grey-negative-roles-arpana-agarwal-1503026106.html
0;Income Tax Dept. conducts search operations on two real estate developers;tax,developers,dept,unaccounted,seizure,sale,real,estate,conducts,receipt,evidence,groups,operations,onmoney,income,search,cash,property;https://www.thestatesman.com/business/income-tax-dept-conducts-search-operations-two-real-estate-developers-1503027075.html
0;Sundaram AMC gets SEBI’s nod to acquire Principal India;management,finance,pvt,schemes,nod,sebis,gets,acquire,sundaram,india,asset,amc,principal;https://www.thestatesman.com/business/sundaram-amc-gets-sebis-nod-acquire-principal-india-1503025710.html
0;"Markets open on positive note; stocks of Zomato, Asian Paints in green";sensex,green,opened,026,early,session,asian,paints,note,points,trading,markets,zomato,positive,trade,open,morning,stocks;https://www.thestatesman.com/business/markets-open-positive-note-stocks-zomato-asian-paints-green-1503025416.html
0;Petrol, diesel prices unchanged for fortnight;litre,duty,diesel,petrol,rs,price,fortnight,prices,remained,level,unchanged;https://www.thestatesman.com/business/petrol-diesel-prices-unchanged-fortnight-1503025411.html
0;SAIL supplies 48,200 tonnes of Steel to Purvanchal Expressway;48200,western,expressway,projects,officer,steel,ministry,sail,tonnes,supplied,various,purvanchal,supplies;https://www.thestatesman.com/business/sail-supplies-48200-tonnes-steel-purvanchal-expressway-1503025338.html
0;General insurers in India, China, Indonesia may reduce exposure to coal industry gradually: Moody’s;exposure,exposures,general,insurers,economies,investment,indonesia,coal,gradually,apac,moodys,reduce,coalrelated,india,stable,industry;https://www.thestatesman.com/business/general-insurers-india-china-indonesia-may-reduce-exposure-coal-industry-gradually-moodys-1503025022.html
0;TN drops petrochemical cluster project in Nagapattinam;law,aiadmk,cluster,report,nagapattinam,tn,proposed,refinery,withdrawn,project,petrochemical,drops;https://www.thestatesman.com/business/tn-drops-petrochemical-cluster-project-nagapattinam-1503024914.html
0;Petrol, diesel prices remain static even after revision of duties by centre and state govts;remain,govts,centre,litre,duty,static,diesel,petrol,rs,price,crude,remained,prices,fuel,revision,unchanged,duties,state;https://www.thestatesman.com/business/petrol-diesel-prices-remain-static-even-revision-duties-centre-state-govts-1503024571.html
0;RIL activates Chatbot to assist investors for second and final call of partly paid shares;payment,investors,rights,rs,assist,paidup,reliance,shares,ril,paid,second,issue,final,chatbot,activates,partly;https://www.thestatesman.com/business/ril-activates-chatbot-assist-investors-second-final-call-partly-paid-shares-1503024354.html
0;IREDA receives highest ever half yearly profit;renewable,yearly,tax,receives,company,highest,half,ireda,rs,total,crore,energy,ministry,profit;https://www.thestatesman.com/business/ireda-receives-highest-ever-half-yearly-profit-1503024351.html
0;As people geared up for season’s festivities, Flipkart observed key trends in festive fashion;geared,flipkart,festivities,women,festive,wear,kurta,kurtas,interesting,ethnic,observed,trends,key,fashion,seasons;https://www.thestatesman.com/business/people-geared-seasons-festivities-flipkart-observed-key-trends-festive-fashion-1503024192.html
0;Semiconductor shortage dent Oct PV sales;units,passenger,basis,oct,sold,yearonyear,vans,vehicles,dent,shortage,data,semiconductor,pv,uv,sales;https://www.thestatesman.com/business/semiconductor-shortage-dent-oct-pv-sales-1503024150.html
0;Tata Consumer Products buys Tata SmartFoodz for Rs 395 cr cash;segment,rte,395,consumer,portfolio,products,food,smartfoodz,rs,crore,tata,buys,cash,cr;https://www.thestatesman.com/business/tata-consumer-products-buys-tata-smartfoodz-rs-395-cr-cash-1503024139.html
0;A ZEE5 Original Film - The Statesman;agitation,statesman,violent,tewari,zee5,original,vehicles,film,farmers,notice,lives,run,state,weather;https://www.thestatesman.com/videogallery/14-phere-official-trailer-zee5-original-film-1502981679.html
0;Kriti Sanon, Pankaj Tripathi - The Statesman;sanon,agitation,statesman,violent,tewari,state,kriti,vehicles,tripathi,farmers,notice,lives,run,pankaj,weather;https://www.thestatesman.com/videogallery/mimi-official-trailer-kriti-sanon-pankaj-tripathi-1502981669.html
0;Shilpa Shetty, Paresh Rawal, Meezaan, Pranitha, Priyadarshan - The Statesman;agitation,statesman,shetty,violent,tewari,shilpa,notice,vehicles,paresh,priyadarshan,rawal,pranitha,farmers,meezaan,lives,run,state,weather;https://www.thestatesman.com/videogallery/hungama-2-official-trailer-shilpa-shetty-paresh-rawal-meezaan-pranitha-priyadarshan-1502977968.html
0;Farhan Akhtar, Mrunal Thakur, Paresh Rawa - The Statesman;agitation,statesman,violent,tewari,mrunal,rawa,vehicles,paresh,akhtar,farhan,farmers,notice,lives,run,thakur,state,weather;https://www.thestatesman.com/videogallery/toofaan-official-trailer-2021-farhan-akhtar-mrunal-thakur-paresh-rawa-1502977967.html
0;Official Trailer: Ray starring Manoj Bajpayee, Ali Fazal, Kay Kay Menon & Harshvarrdhan;harshvarrdhan,kay,agitation,bajpayee,farmers,weather,trailer,notice,violent,official,tewari,fazal,menon,vehicles,lives,run,starring,ray,manoj,state;https://www.thestatesman.com/videogallery/official-trailer-ray-starring-manoj-bajpayee-ali-fazal-kay-kay-menon-harshvarrdhan-1502976124.html
0;Vidya Balan, Vijay Raaz, Neeraj Kabi - The Statesman;agitation,statesman,violent,raaz,kabi,tewari,vijay,neeraj,vehicles,vidya,farmers,notice,lives,run,balan,state,weather;https://www.thestatesman.com/videogallery/sherni-official-trailer-vidya-balan-vijay-raaz-neeraj-kabi-1502972064.html
